Competitor,ZIP,State,Region,Count,Size,Color,Grade,Organic,Housing,Competitor Brand,Competitor Product,Competitor Price,Competitor $/Dozen,Walmart Brand,Walmart Product,Walmart Price,Walmart $/Dozen,Gap/Dozen,Outcome
gianteagle.com,44070,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44070,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44070,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44070,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44070,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44095,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44095,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44095,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44095,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44095,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44095,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44121,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44121,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44121,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44121,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44121,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44121,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44129,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44129,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44129,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44129,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44129,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44129,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44130,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44130,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44130,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44130,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44130,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44224,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44224,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44224,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44224,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44224,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44224,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44241,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44241,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44241,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44241,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44241,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44241,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44256,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44256,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44256,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Crystal Spring,"Crystal Springs Cage Free Large Brown Eggs, 1 dozen",3.59,3.59,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,0.9299999999999997,Walmart lower
gianteagle.com,44256,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44256,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44256,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44266,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44266,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44266,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Crystal Spring,"Crystal Springs Cage Free Large Brown Eggs, 1 dozen",3.59,3.59,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,0.9299999999999997,Walmart lower
gianteagle.com,44266,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44266,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44266,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44281,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44281,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44281,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44281,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44281,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44281,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44312,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44312,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44312,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44312,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44312,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44312,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44333,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44333,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44333,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44333,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44333,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44460,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44460,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44460,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44460,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44460,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44460,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44505,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44505,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44505,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44505,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44505,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44505,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44515,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44515,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44515,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44515,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44515,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44515,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44601,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44601,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44601,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Crystal Spring,"Crystal Springs Cage Free Large Brown Eggs, 1 dozen",3.59,3.59,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,0.9299999999999997,Walmart lower
gianteagle.com,44601,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44601,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44601,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
gianteagle.com,44646,OH,Midwest,12,Extra Large,White,Unknown,false,Conventional/Unspecified,Eggland's Best,Eggland's Best 12ct Extra Large White Eggs,3.79,3.7900000000000005,Great Value,Great Value Extra Large White Eggs 12 Count,1.66,1.66,2.130000000000001,Walmart lower
gianteagle.com,44646,OH,Midwest,12,Jumbo,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Jumbo White Eggs 12Ct,2.09,2.09,Great Value,Great Value Jumbo White Eggs 12 Count,1.84,1.84,0.24999999999999978,Walmart lower
gianteagle.com,44646,OH,Midwest,12,Large,Brown,Unknown,false,Cage-Free,Eggland's Best,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",4.79,4.79,Marketside,"Marketside Large Cage-Free Brown Eggs, 12 Count - Allergen-Free",2.66,2.66,2.13,Walmart lower
gianteagle.com,44646,OH,Midwest,12,Large,Brown,Unknown,true,Conventional/Unspecified,Eggland's Best,Eggland's Best Organic 12ct Large Brown Eggs,5.69,5.69,Eggland's Best,"Eggland's Best 100% USDA Organic Certified Large Brown Eggs, 12 count",5.96,5.96,-0.2699999999999996,Competitor lower
gianteagle.com,44646,OH,Midwest,12,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,"Crystal Spring Large White Eggs, 12 Ct",1.49,1.49,Great Value,"Great Value Large White Eggs, 12 Count",1.47,1.47,0.020000000000000018,Walmart lower
gianteagle.com,44646,OH,Midwest,18,Large,White,Unknown,false,Conventional/Unspecified,Crystal Spring,Crystal Spring Large White Eggs 18Ct,2.19,1.46,Great Value,Great Value Large White Eggs 18 Count,2.17,1.4466666666666665,0.01333333333333342,Walmart lower
