Store_No,Name,Address,Street,City,State,Zip_Code,Latitude,Longitude,Provider,Status,Country,mc_location_id
14358,Aldi - Mor 13 - La Verne,"2268 Foothill Blvd, La Verne, CA, 91750",2268 Foothill Blvd,La Verne,CA,91750,34.1111407,-117.7628243,ALDI,active,USA,2378441
144402,Aldi - Mor 193 - Lompoc,"729 North H Street, Lompoc, CA, 93436",729 North H Street,Lompoc,CA,93436,34.6497865,-120.45899,ALDI,active,USA,2378054
14353,Aldi - Mor 47 - Long Beach,"4580 Atlantic Ave, Long Beach, CA, 90807",4580 Atlantic Ave,Long Beach,CA,90807,33.8421875,-118.1835808,ALDI,active,USA,2378077
145243,Aldi - Mor 76 - Long Beach,"955 E Anaheim St, Long Beach, CA, 90813",955 E Anaheim St,Long Beach,CA,90813,33.7827909,-118.1809026,ALDI,active,USA,2378057
17468,Aldi - Mor 62 - Menifee,"30163 Haun Rd, Menifee, CA, 92584",30163 Haun Rd,Menifee,CA,92584,33.6827129,-117.1769317,ALDI,active,USA,2378430
23169,Aldi - Mor 110 - Monrovia,"731 E Huntington Drive, Monrovia, CA, 91016",731 E Huntington Drive,Monrovia,CA,91016,34.1413326,-117.98901,ALDI,active,USA,2378046
14348,Aldi - Mor 77 - Moreno Valley,"12630 Day Street, Moreno Valley, CA, 92553",12630 Day Street,Moreno Valley,CA,92553,33.9367124,-117.2761538,ALDI,active,USA,2378081
145238,Aldi - Mor 67 - Moreno Valley,"24865 Iris Avenue, Moreno Valley, CA, 92553",24865 Iris Avenue,Moreno Valley,CA,92553,33.8875448,-117.2280188,ALDI,active,USA,2378069
139832,Aldi - Mor 176 - Murrieta,"28230 Clinton Keith Rd, Murrieta, CA, 92563",28230 Clinton Keith Rd,Murrieta,CA,92563,33.599318,-117.167535,ALDI,active,USA,2378425
23879,Aldi - Mor 88 - Murrieta,"39025 Date Street, Murrieta, CA, 92563",39025 Date Street,Murrieta,CA,92563,33.5516168,-117.1419124,ALDI,active,USA,2378098
42732,Aldi - Mor 57 - Northridge,"19350 Nordhoff Street F, Northridge, CA, 91324",19350 Nordhoff Street F,Northridge,CA,91324,34.235231,-118.555183,ALDI,active,USA,2378090
40143,Aldi - Mor 52 - Oceanside,"4251 Oceanside Blvd, Oceanside, CA, 92056",4251 Oceanside Blvd,Oceanside,CA,92056,33.2078218,-117.2816647,ALDI,active,USA,2378405
17479,Aldi - Mor 14 - Oxnard,"1710 East Gonzales Road, Oxnard, CA, 93036",1710 East Gonzales Road,Oxnard,CA,93036,34.2187275,-119.1594494,ALDI,active,USA,2378429
22469,Aldi - Mor 117 - Oxnard,"635 South Ventura Road, Oxnard, CA, 93030",635 South Ventura Road,Oxnard,CA,93030,34.1961143,-119.1963734,ALDI,active,USA,2378095
17476,Aldi - Mor 85 - Palmdale,"740 W Rancho Vista Blvd, Palmdale, CA, 93551",740 W Rancho Vista Blvd,Palmdale,CA,93551,34.6006811,-118.1452744,ALDI,active,USA,2378434
15125,Aldi - Mor 69 - Palm Desert,"72543 Highway 111 Ste B, Palm Desert, CA, 92260",72543 Highway 111 Ste B,Palm Desert,CA,92260,33.7251644,-116.4018316,ALDI,active,USA,2378442
14343,Aldi - Mor 70 - Palm Springs,"5200 E Ramon Road B5, Palm Springs, CA, 92264",5200 E Ramon Road B5,Palm Springs,CA,92264,33.8177294,-116.490777,ALDI,active,USA,2378048
23457,Aldi - Mor 87 - Panorama City,"14626 W Roscoe Blvd, Panorama City, CA, 91402",14626 W Roscoe Blvd,Panorama City,CA,91402,34.2214904,-118.4509382,ALDI,active,USA,2378406
122822,Aldi - Mor 74 - Perris,"80 Citrus Avenue, Perris, CA, 92571",80 Citrus Avenue,Perris,CA,92571,33.8086773,-117.2281564,ALDI,active,USA,2378066
17470,Aldi - Mor 20 - Pico Rivera,"8950 Washington Blvd, Pico Rivera, CA, 90660",8950 Washington Blvd,Pico Rivera,CA,90660,33.9824423,-118.09881,ALDI,active,USA,2378438
184494,Aldi - Mor 146 - Pomona,"1670 Indian Hill Blvd, Pomona, CA, 91767",1670 Indian Hill Blvd,Pomona,CA,91767,34.0755344,-117.7183689,ALDI,active,USA,2378401
23914,Aldi - Mor 199 - Porterville,"756 S Jaye Street, Porterville, CA, 93257",756 S Jaye Street,Porterville,CA,93257,36.05326233,-119.02617759,ALDI,active,USA,2378402
109753,Aldi - Mor 127 - Poway,"13440 Poway Road, Poway, CA, 92064",13440 Poway Road,Poway,CA,92064,32.957406,-117.038725,ALDI,active,USA,2378432
122284,Aldi - Mor 95 - Ramona,"215 16th Street, Ramona, CA, 92065",215 16th Street,Ramona,CA,92065,33.036543,-116.877893,ALDI,active,USA,2378421
14339,Aldi - Mor 114 - Rancho Cucamonga,"11070 Foothill Blvd, Rancho Cucamonga, CA, 91730",11070 Foothill Blvd,Rancho Cucamonga,CA,91730,34.1066877,-117.562453,ALDI,active,USA,2378062
40017,Aldi - Mor 40 - Redlands,"27641 San Bernardino Ave 2, Redlands, CA, 92374",27641 San Bernardino Ave 2,Redlands,CA,92374,34.076124,-117.202498,ALDI,active,USA,2378419
23671,Aldi - Mor 44 - Rialto,"630 W Foothill Blvd, Rialto, CA, 92376",630 W Foothill Blvd,Rialto,CA,92376,34.1070868,-117.3825487,ALDI,active,USA,2378078
40018,Aldi - Mor 6 - Riverside,"3750 Tyler Street, Riverside, CA, 92503",3750 Tyler Street,Riverside,CA,92503,33.910262,-117.461787,ALDI,active,USA,2378412
570547,Aldi - Mor 191 - Rowland Heights,"17406 Colima Rd, Rowland Heights, CA, 91748",17406 Colima Rd,Rowland Heights,CA,91748,33.9898665,-117.926825,ALDI,active,USA,2378443
14332,Aldi - Mor 45 - San Bernardino,"625 E Hospitality Lane, San Bernardino, CA, 92408",625 E Hospitality Lane,San Bernardino,CA,92408,34.064695,-117.272578,ALDI,active,USA,2378417
26987,Aldi - Mor 55 - San Bernardino,"4020 Highland Avenue, San Bernardino, CA, 92346",4020 Highland Avenue,San Bernardino,CA,92346,34.137053,-117.1974,ALDI,active,USA,2380151
178407,Aldi - Mor 102 - San Diego,"5270 Balboa Ave, San Diego, CA, 92117",5270 Balboa Ave,San Diego,CA,92117,32.8197519,-117.1828183,ALDI,active,USA,2378100
184495,Aldi - Mor 83 - San Diego,"9340 Mira Mesa Blvd, San Diego, CA, 92126",9340 Mira Mesa Blvd,San Diego,CA,92126,32.9183189,-117.1233031,ALDI,active,USA,2378404
24107,Aldi - Mor 59 - San Diego,"8788 Navajo Road, San Diego, CA, 92119",8788 Navajo Road,San Diego,CA,92119,32.80387,-117.00761,ALDI,active,USA,2378445
24108,Aldi - Mor 21 - San Diego,"6755 Mira Mesa Blvd, San Diego, CA, 92121",6755 Mira Mesa Blvd,San Diego,CA,92121,32.905973,-117.1725207,ALDI,active,USA,2378413
23875,Aldi - Mor 80 - San Jacinto,"1667 S San Jacinto Ave, San Jacinto, CA, 92583",1667 S San Jacinto Ave,San Jacinto,CA,92583,33.7697015,-116.9586777,ALDI,active,USA,2378422
144410,Aldi - Mor 60 - San Marcos,"671 S Rancho Santa Fe Road, San Marcos, CA, 92078",671 S Rancho Santa Fe Road,San Marcos,CA,92078,33.1327322,-117.206244,ALDI,active,USA,2378428
24029,Aldi - Mor 34 - Santa Ana,"2830 S Bristol St, Santa Ana, CA, 92704",2830 S Bristol St,Santa Ana,CA,92704,33.708717,-117.886169,ALDI,active,USA,2378423
172945,Aldi - Mor 148 - Santa Clarita,"19361 Soledad Canyon Rd, Santa Clarita, CA, 91351",19361 Soledad Canyon Rd,Santa Clarita,CA,91351,34.4173207,-118.4743268,ALDI,active,USA,2380266
25401,Aldi - Mor 108 - Santa Clarita,"24860 Orchard Village Road, Santa Clarita, CA, 91355",24860 Orchard Village Road,Santa Clarita,CA,91355,34.381253,-118.541043,ALDI,active,USA,2380258
24027,Aldi - Mor 115 - Santa Fe Springs,"13210 Telegraph Rd, Santa Fe Springs, CA, 90670",13210 Telegraph Rd,Santa Fe Springs,CA,90670,33.9409799,-118.0509012,ALDI,active,USA,2378097
137447,Aldi - Mor 37 - Santa Maria,"425 Betteravia Road, Santa Maria, CA, 93454",425 Betteravia Road,Santa Maria,CA,93454,34.9254655,-120.4267829,ALDI,active,USA,2378437
14329,Aldi - Mor 46 - Simi Valley,"425 East Cochran Street, Simi Valley, CA, 93065",425 East Cochran Street,Simi Valley,CA,93065,34.2807394,-118.7892954,ALDI,active,USA,2378420
34257,Aldi - Mor 56 - Simi Valley,"3963 Cochran Street, Simi Valley, CA, 93063",3963 Cochran Street,Simi Valley,CA,93063,34.27986,-118.71851,ALDI,active,USA,2378439
17467,Aldi - Mor 18 - South Gate,"5830 Firestone Blvd, South Gate, CA, 90280",5830 Firestone Blvd,South Gate,CA,90280,33.9479098,-118.1639981,ALDI,active,USA,2378418
156020,Aldi - Mor 42 - Temecula,"32130 Temecula Parkway, Temecula, CA, 92592",32130 Temecula Parkway,Temecula,CA,92592,33.4828479,-117.0967857,ALDI,active,USA,2378074
17464,Aldi - Mor 64 - Temecula,"29655 Rancho California Road, Temecula, CA, 92591",29655 Rancho California Road,Temecula,CA,92591,33.5061887,-117.1421926,ALDI,active,USA,2378073
109764,Aldi - Mor 143 - Thousand Oaks,"179 N Moorpark Road, Thousand Oaks, CA, 91360",179 N Moorpark Road,Thousand Oaks,CA,91360,34.182265,-118.8775842,ALDI,active,USA,2378079
109758,Aldi - Mor 7 - Torrance,"24610 Crenshaw Blvd, Torrance, CA, 90505",24610 Crenshaw Blvd,Torrance,CA,90505,33.8016911,-118.3276481,ALDI,active,USA,2378047
178402,"Aldi - Mor 197 - Torrance- Across South Bay Galleria, Redondo Beach Blvd","4240 Redondo Beach Blvd, Torrance, CA, 90504",4240 Redondo Beach Blvd,Torrance,CA,90504,33.874202,-118.35027,ALDI,active,USA,2378068
144399,Aldi - Mor 192 - Tustin,"1091 Old Irvine Blvd, Tustin, CA, 92780",1091 Old Irvine Blvd,Tustin,CA,92780,33.7491814,-117.8090698,ALDI,active,USA,2378409
23670,Aldi - Mor 118 - Upland,"349 Mountain Avenue, Upland, CA, 91786",349 Mountain Avenue,Upland,CA,91786,34.0901601,-117.67179,ALDI,active,USA,2378411
122823,Aldi - Mor 144 - Ventura,"4717 Telephone Rd, Ventura, CA, 93003",4717 Telephone Rd,Ventura,CA,93003,34.2609164,-119.2351485,ALDI,active,USA,2378435
144422,Aldi - Mor 38 - Visalia,"4320 S Mooney Blvd, Visalia, CA, 93277",4320 S Mooney Blvd,Visalia,CA,93277,36.2912951,-119.3134914,ALDI,active,USA,2378070
14325,Aldi - Mor 63 - Vista,"1750 University Drive, Vista, CA, 92083",1750 University Drive,Vista,CA,92083,33.1724959,-117.2151564,ALDI,active,USA,2378099
40817,Aldi - Mor 79 - Walnut,"21555 Valley Blvd, Walnut, CA, 91789",21555 Valley Blvd,Walnut,CA,91789,34.0271178,-117.8374404,ALDI,active,USA,2378400
139115,Aldi Mor 48 - West Hills,"22741 Victory Blvd, West Hills, CA, 91307",22741 Victory Blvd,West Hills,CA,91307,34.1873582,-118.6225591,ALDI,active,USA,2378072
24028,Aldi - Mor 27 - Westminster,"13900 Goldenwest St, Westminster, CA, 92683",13900 Goldenwest St,Westminster,CA,92683,33.76032,-118.006832,ALDI,active,USA,2378063
14322,Aldi - Mor 119 - Whittier,"15535 Whittier Blvd, Whittier, CA, 90603",15535 Whittier Blvd,Whittier,CA,90603,33.9456897,-117.9954,ALDI,active,USA,2378064
17465,Aldi - Mor 1 - Yucaipa,"34000 Yucaipa Blvd, Yucaipa, CA, 92399",34000 Yucaipa Blvd,Yucaipa,CA,92399,34.0344562,-117.0618473,ALDI,active,USA,2378444
143692,Aldi - Mor 15 - Yucca Valley,"57691 Twentynine Palms Hwy, Yucca Valley, CA, 92284",57691 Twentynine Palms Hwy,Yucca Valley,CA,92284,34.1253509,-116.4064952,ALDI,active,USA,2378398
137437,Aldi - Swn 116 - Branford,"1151 West Main Street, Branford, CT, 06405",1151 West Main Street,Branford,CT,06405,41.275862,-72.827501,ALDI,active,USA,2378110
23972,Aldi - Swn 62 - Bristol,"110 Middle St, Bristol, CT, 06010",110 Middle St,Bristol,CT,06010,41.6658669,-72.9227559,ALDI,active,USA,2378109
70385,Aldi - Swn 105 - Canton,"101 Albany Turnpike, Canton, CT, 06019",101 Albany Turnpike,Canton,CT,06019,41.824641,-72.8838719,ALDI,active,USA,2378103
23882,Aldi - Swn 55 - Danbury,"63 Newtown Road, Danbury, CT, 06810",63 Newtown Road,Danbury,CT,06810,41.405107,-73.419193,ALDI,active,USA,2378129
24225,Aldi - Swn 49 - Dayville,"728 Hartford Pike, Dayville, CT, 06241",728 Hartford Pike,Dayville,CT,06241,41.841105,-71.8744577,ALDI,active,USA,2378112
23791,Aldi - Swn 54 - Derby,"72 Pershing Drive, Derby, CT, 06418",72 Pershing Drive,Derby,CT,06418,41.3291673,-73.0843431,ALDI,active,USA,2378108
23978,Aldi - Swn 47 - East Hartford,"801 Silver Lane, East Hartford, CT, 06118",801 Silver Lane,East Hartford,CT,06118,41.764374,-72.609056,ALDI,active,USA,2378121
7348,Aldi - Swn 44 - Enfield,"25 Hazard Avenue, Enfield, CT, 06082",25 Hazard Avenue,Enfield,CT,06082,41.9914952,-72.5807276,ALDI,active,USA,2378124
129390,Aldi - Swn 118 - Fairfield,"290 Tunxis Hill Road, Fairfield, CT, 06825",290 Tunxis Hill Road,Fairfield,CT,06825,41.177486,-73.2284326,ALDI,active,USA,2378116
23900,Aldi - Swn 52 - Groton,"688 Long Hill Road, Groton, CT, 06340",688 Long Hill Road,Groton,CT,06340,41.3504864,-72.0543624,ALDI,active,USA,2378131
27727,Aldi - Swn 74 - Hamden,"2300 Dixwell Ave, Hamden, CT, 06514",2300 Dixwell Ave,Hamden,CT,06514,41.373456,-72.91879,ALDI,active,USA,2378113
24226,Aldi - Swn 45 - Lisbon,"175 River Road, Lisbon, CT, 06351",175 River Road,Lisbon,CT,06351,41.5855047,-71.994406,ALDI,active,USA,2380230
141140,Aldi - Swn 141 - Meriden,"495 Chamberlain Highway, Meriden, CT, 06451",495 Chamberlain Highway,Meriden,CT,06451,41.5519698,-72.811389,ALDI,active,USA,2378127
23979,Aldi - Swn 34 - Middletown,"671 Washington Street, Middletown, CT, 06457",671 Washington Street,Middletown,CT,06457,41.553198,-72.674315,ALDI,active,USA,2378130
24227,Aldi - Swn 67 - Milford,"238 Boston Post Road, Milford, CT, 06460",238 Boston Post Road,Milford,CT,06460,41.2218377,-73.0745612,ALDI,active,USA,2378126
380662,Aldi - Swn 159 - Monroe,"205 Monroe Turnpike, Monroe, CT, 06468",205 Monroe Turnpike,Monroe,CT,06468,41.2994404,-73.2266409,ALDI,active,USA,2378114
23973,Aldi - Swn 70 - New Britain,"693 Farmington Avenue, New Britain, CT, 06053",693 Farmington Avenue,New Britain,CT,06053,41.6965651,-72.7899209,ALDI,active,USA,2378104
27698,Aldi - Swn 61 - New Haven,"480 Foxon Blvd, New Haven, CT, 06513",480 Foxon Blvd,New Haven,CT,06513,41.3215082,-72.8693634,ALDI,active,USA,2378123
23977,Aldi - Swn 65 - Newington,"2640 Berlin Turnpike, Newington, CT, 06111",2640 Berlin Turnpike,Newington,CT,06111,41.6791961,-72.7113057,ALDI,active,USA,2378105
23881,Aldi - Swn 58 - New Milford,"125 Danbury Road Suite A, New Milford, CT, 06776",125 Danbury Road Suite A,New Milford,CT,06776,41.5571851,-73.4160856,ALDI,active,USA,2378118
24058,Aldi - Swn 48 - North Windham,"332 Boston Post Road, North Windham, CT, 06256",332 Boston Post Road,North Windham,CT,06256,41.7390227,-72.1788504,ALDI,active,USA,2378122
396464,Aldi - Swn 164 - Plainville,"286 New Britain Avenue, Plainville, CT, 06062",286 New Britain Avenue,Plainville,CT,06062,41.6730601,-72.8389574,ALDI,active,USA,2378132
27733,Aldi - Swn 76 - Rocky Hill,"1863 Silas Deane Highway Suite A, Rocky Hill, CT, 06067",1863 Silas Deane Highway Suite A,Rocky Hill,CT,06067,41.6742214,-72.6517967,ALDI,active,USA,2378133
27678,Aldi - Swn 53 - Southington,"811 Queen St, Southington, CT, 06489",811 Queen St,Southington,CT,06489,41.638626,-72.872432,ALDI,active,USA,2378125
120895,Aldi - Swn 110 - South Windsor,"200 Gateway Boulevard, South Windsor, CT, 06074",200 Gateway Boulevard,South Windsor,CT,06074,41.81336,-72.55124,ALDI,active,USA,2378102
23902,Aldi - Swn 59 - Torrington,"320 East Elm St, Torrington, CT, 06790",320 East Elm St,Torrington,CT,06790,41.80759743,-73.11452221,ALDI,active,USA,2378119
23974,Aldi - Swn 43 - Vernon,"360 Talcottville Rd, Vernon, CT, 06066",360 Talcottville Rd,Vernon,CT,06066,41.8419776,-72.486701,ALDI,active,USA,2378107
27693,Aldi - Swn 60 - Wallingford,"1248 South Broad St, Wallingford, CT, 06492",1248 South Broad St,Wallingford,CT,06492,41.505133,-72.807625,ALDI,active,USA,2378117
23795,Aldi - Swn 68 - Waterbury,"62 Chase Ave, Waterbury, CT, 06704",62 Chase Ave,Waterbury,CT,06704,41.5795488,-73.0290049,ALDI,active,USA,2378111
23796,Aldi - Swn 64 - 464 Reidville Drive,"464 Reidville Drive, Waterbury, CT, 06705",464 Reidville Drive,Waterbury,CT,06705,41.5384993,-72.9970148,ALDI,active,USA,2378120
23901,Aldi - Swn 51 - Waterford,"122 Boston Post Road, Waterford, CT, 06385",122 Boston Post Road,Waterford,CT,06385,41.3419957,-72.1252296,ALDI,active,USA,2378106
23976,Aldi - Swn 69 - West Hartford,"511 New Park Avenue, West Hartford, CT, 06110",511 New Park Avenue,West Hartford,CT,06110,41.739558,-72.719269,ALDI,active,USA,2378115
23794,Aldi - Swn 63 - West Haven,"535 Sawmill Rd, West Haven, CT, 06516",535 Sawmill Rd,West Haven,CT,06516,41.2688035,-72.9786206,ALDI,active,USA,2378128
11456,Aldi - Fre 14 - Washington,"901 17th Street Ne, Washington, DC, 20002",901 17th Street Ne,Washington,DC,20002,38.90133,-76.9788,ALDI,active,USA,2378135
392416,Aldi - Fre 179 - Washington,"5300 South Dakota Ave Ne, Washington, DC, 20011",5300 South Dakota Ave Ne,Washington,DC,20011,38.9545357,-76.9997256,ALDI,active,USA,2378134
495753,Aldi - Fre 15 - Washington DC,"801 H St Ne, Washington, DC, 20002",801 H St Ne,Washington,DC,20002,38.8999199,-76.9946239,ALDI,active,USA,2378136
24085,Aldi - Fre 112 - Camden,"390 Walmart Drive, Camden, DE, 19934",390 Walmart Drive,Camden,DE,19934,39.0991193,-75.5460715,ALDI,active,USA,2378137
35566,Aldi - Fre 119 - Dover,"10 Dupont Hwy (Bldg 5), Dover, DE, 19901",10 Dupont Hwy (Bldg 5),Dover,DE,19901,39.1636573,-75.5164951,ALDI,active,USA,2380127
24086,Aldi - Fre 159 - Middletown,"1002 Bunker Hill Road, Middletown, DE, 19709",1002 Bunker Hill Road,Middletown,DE,19709,39.449307,-75.7301531,ALDI,active,USA,2378142
144403,Aldi - Fre 168 - Milford,"696 N Dupont Blvd, Milford, DE, 19963",696 N Dupont Blvd,Milford,DE,19963,38.9184473,-75.4382054,ALDI,active,USA,2378145
145240,Aldi - Fre 170 - Millsboro,"26676 Centerview Drive Suite A, Millsboro, DE, 19966",26676 Centerview Drive Suite A,Millsboro,DE,19966,38.5721589,-75.2880079,ALDI,active,USA,2378143
139240,Aldi - Ctv 143 - Newark,"323 West Main Street, Newark, DE, 19713",323 West Main Street,Newark,DE,19713,39.6694867,-75.6659418,ALDI,active,USA,2378138
137442,Aldi - Fre 190 - Rehoboth Beach,"19563 Coastal Hwy, Rehoboth Beach, DE, 19971",19563 Coastal Hwy,Rehoboth Beach,DE,19971,38.7206435,-75.1158635,ALDI,active,USA,2378139
24087,Aldi - Fre 127 - Smyrna,"1382 S Dupont Blvd, Smyrna, DE, 19977",1382 S Dupont Blvd,Smyrna,DE,19977,39.283336,-75.595923,ALDI,active,USA,2378141
23883,Aldi - Ctv 149 - Wilmington,"2205 Farrand Dr, Wilmington, DE, 19808",2205 Farrand Dr,Wilmington,DE,19808,39.72755424,-75.64889351,ALDI,active,USA,2378144
370110,Aldi - Ctv 213 - Wilmington,"4130 Concord Pike, Wilmington, DE, 19803",4130 Concord Pike,Wilmington,DE,19803,39.8113147,-75.5514494,ALDI,active,USA,2378140
30948,Aldi - Hai 5 - Altamonte Springs,"924 State Road 436 1410, Altamonte Springs, FL, 32714",924 State Road 436 1410,Altamonte Springs,FL,32714,28.6642197,-81.4205964,ALDI,active,USA,2378505
23279,Aldi - Hai 4 - Apopka,"1636 E Semoran Blvd, Apopka, FL, 32703",1636 E Semoran Blvd,Apopka,FL,32703,28.6721044,-81.4796457,ALDI,active,USA,2378314
396471,Aldi - Hai 249 - Arcadia,"1737 East Oak Street, Arcadia, FL, 34266",1737 East Oak Street,Arcadia,FL,34266,27.2101698,-81.8380577,ALDI,active,USA,2378499
24388,Aldi - Hai 9 - Auburndale,"2133 Us Highway 92 West, Auburndale, FL, 33823",2133 Us Highway 92 West,Auburndale,FL,33823,28.0564359,-81.8150067,ALDI,active,USA,2378476
471246,Aldi - Rpb 191 - Aventura,"20417 Biscayne Boulevard, Aventura, FL, 33180",20417 Biscayne Boulevard,Aventura,FL,33180,25.9650222,-80.1429456,ALDI,active,USA,2378147
396482,Aldi - Hai 209 - Avon Park,"802 Us Highway 27s, Avon Park, FL, 33825",802 Us Highway 27s,Avon Park,FL,33825,27.587835,-81.5160131,ALDI,active,USA,2378300
109749,Aldi - Hai 14 - Bartow,"1046 N Wilson Ave, Bartow, FL, 33830",1046 N Wilson Ave,Bartow,FL,33830,27.9048,-81.8382683,ALDI,active,USA,2378173
145872,Aldi - Rpb 35 - Boca Raton,"4901 Federal Highway, Boca Raton, FL, 33431",4901 Federal Highway,Boca Raton,FL,33431,26.3934023,-80.0776441,ALDI,active,USA,2378227
23294,Aldi - Rpb 36 - Boca Raton,"21759 State Road 7, Boca Raton, FL, 33428",21759 State Road 7,Boca Raton,FL,33428,26.35124,-80.20464,ALDI,active,USA,2378495
480580,Aldi - Rpb 235 - Boca Raton,"7024 Beracasa Way, Boca Raton, FL, 33433",7024 Beracasa Way,Boca Raton,FL,33433,26.3530488,-80.1555052,ALDI,active,USA,2378251
122827,Aldi - Rpb 28 - Bonita Springs,"8951 Bonita Beach Rd, Bonita Springs, FL, 34135",8951 Bonita Beach Rd,Bonita Springs,FL,34135,26.3282612,-81.8036474,ALDI,active,USA,2378217
23295,Aldi - Rpb 20 - Boynton Beach,"3452 W Boynton Beach Blvd, Boynton Beach, FL, 33436",3452 W Boynton Beach Blvd,Boynton Beach,FL,33436,26.526886,-80.098291,ALDI,active,USA,2378318
396452,Aldi - Rpb 158 - Boynton Beach,"8855 Boynton Beach Blvd Suite 100, Boynton Beach, FL, 33472",8855 Boynton Beach Blvd Suite 100,Boynton Beach,FL,33472,26.5292245,-80.186617,ALDI,active,USA,2378185
144414,Aldi - Hai 145 - Bradenton,"8580 Heritage Green Way, Bradenton, FL, 34212",8580 Heritage Green Way,Bradenton,FL,34212,27.4866659,-82.4575511,ALDI,active,USA,2378174
14718,Aldi - Hai 47 - Bradenton,"4705 Cortez Road West, Bradenton, FL, 34210",4705 Cortez Road West,Bradenton,FL,34210,27.4618037,-82.6090872,ALDI,active,USA,2378512
23418,Aldi - Rpb 175 - Bradenton,"4525 53rd Avenue East, Bradenton, FL, 34203",4525 53rd Avenue East,Bradenton,FL,34203,27.4468789,-82.5039534,ALDI,active,USA,2378287
23419,Aldi - Hai 56 - Bradenton,"5715 14th Street West, Bradenton, FL, 34207",5715 14th Street West,Bradenton,FL,34207,27.4393035,-82.5745815,ALDI,active,USA,2378231
370120,Aldi - Hai 156 - Bradenton,"6040 Crossland Trail, Bradenton, FL, 34203",6040 Crossland Trail,Bradenton,FL,34203,27.4336934,-82.4206674,ALDI,active,USA,2378154
471270,Aldi - Hai 240 - Bradenton,"5805 Manatee Ave, Bradenton, FL, 34209",5805 Manatee Ave,Bradenton,FL,34209,27.4945576,-82.6194735,ALDI,active,USA,2378277
23440,Aldi - Hai 42 - Brandon - Kingsway & 60th,"620 E Brandon Blvd, Brandon, FL, 33511",620 E Brandon Blvd,Brandon,FL,33511,27.9387749,-82.2761687,ALDI,active,USA,2378165
28953,Aldi - Hai 43 - Brandon,"1945-A W Lumsden Rd, Brandon, FL, 33511",1945-A W Lumsden Rd,Brandon,FL,33511,27.92314503,-82.31639926,ALDI,active,USA,2378216
23706,Aldi - Hai 46 - Brooksville,"12261 Cortez Boulevard, Brooksville, FL, 34613",12261 Cortez Boulevard,Brooksville,FL,34613,28.534695,-82.5217462,ALDI,active,USA,2378486
172962,Aldi - Rpb 34 - Lake Worth,"8686 Lake Worth Road, Building D Lake Worth, FL, 33467",8686 Lake Worth Road,Building D Lake Worth,FL,33467,26.6159013,-80.1833618,ALDI,active,USA,2378308
471254,Aldi - Hai 234 - Bushnell,"1122 N Main St, Bushnell, FL, 33513",1122 N Main St,Bushnell,FL,33513,28.6823683,-82.1123624,ALDI,active,USA,2378292
153913,Aldi - Lox 63 - Callaway,"5500 East 7th Street, Callaway, FL, 32404",5500 East 7th Street,Callaway,FL,32404,30.1601247,-85.5925492,ALDI,active,USA,2378233
147894,Aldi - Rpb 30 - Cape Coral,"2615 Santa Barbara Blvd, Cape Coral, FL, 33914",2615 Santa Barbara Blvd,Cape Coral,FL,33914,26.6030629,-81.9731868,ALDI,active,USA,2378488
